radius_mean,texture_mean,perimeter_mean,concavity_mean,concave points_mean,radius_se,smoothness_se,concave points_se,radius_worst,texture_worst,perimeter_worst,smoothness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst,Target
0.144304037,0.391274941,0.134061226,0.005787254,0.025641153,0.026652182,0.13634973,0.066811896,0.113127001,0.450959488,0.097166194,0.273591759,0.009864217,0.08862543,0.154543663,0.167716122,0
0.16560178,0.17822117,0.163775828,0.148430178,0.110238569,0.078254572,0.192099806,0.239439288,0.14941302,0.254530917,0.154390159,0.406326355,0.234744409,0.319931271,0.286812537,0.271677817,0
0.180746841,0.414947582,0.172759312,0.084676664,0.069781312,0.071048343,0.164190774,0.197954158,0.171824973,0.53358209,0.165745306,0.390477448,0.153913738,0.257216495,0.275970826,0.141545323,0
0.196365185,0.233682787,0.184368737,0.032075914,0.068091451,0.010863661,0.141754768,0.117238113,0.133404482,0.220415778,0.119229045,0.21019613,0.03658147,0.138969072,0.161245811,0.103568149,0
0.271617209,0.269191748,0.256996752,0.03284911,0.091202783,0.066594242,0.19118197,0.106516386,0.209533974,0.238272921,0.191543404,0.235290233,0.027707668,0.124123711,0.118273211,0.034172898,0
0.374792939,0.433547514,0.402943819,0.640346767,0.482654076,0.051240268,0.178536221,0.42318621,0.299537531,0.414445629,0.373474775,0.467080499,0.720367412,0.850515464,0.256455746,0.396563033,1
0.256472147,0.269529929,0.260382835,0.181373008,0.139115308,0.023610357,0.281707856,0.221064596,0.176093917,0.290245203,0.195228846,0.487552004,0.191932907,0.253264605,0.19534792,0.252853207,0
0.62468645,0.332431518,0.622002626,0.499765698,0.625745527,0.116458446,0.25067138,0.361810949,0.501600854,0.347814499,0.476069525,0.629531797,0.423961661,0.746735395,0.289178001,0.168634396,1
0.560319939,0.414609401,0.552207864,0.373477038,0.434592445,0.256237552,0.21623551,0.347414283,0.524012807,0.503997868,0.472583296,0.447929737,0.312460064,0.586941581,0.284249951,0.184310639,1
0.372899806,0.244504565,0.353120033,0.078397376,0.142992048,0.069273945,0.137437536,0.156866831,0.29811455,0.227078891,0.258429205,0.334345902,0.097444089,0.273917526,0.189237138,0.08677686,0
0.331250887,0.335136963,0.327067929,0.263823805,0.321222664,0.039579938,0.122412211,0.181227505,0.324083956,0.500533049,0.316201006,0.595192498,0.325,0.627835052,0.318154938,0.330972058,1
0.278716456,0.332431518,0.268675282,0.04210403,0.10387674,0.092341119,0.142672604,0.123167267,0.231945927,0.329424307,0.222770058,0.331704418,0.05692492,0.219381443,0.344569288,0.146333465,0
0.334090586,0.212039229,0.31780803,0.082802249,0.146322068,0.100561289,0.212904103,0.171358212,0.274991106,0.254797441,0.252950844,0.319157366,0.089217252,0.256116838,0.228661541,0.113472386,0
0.325098206,0.334460602,0.31020662,0.031443299,0.113966203,0.083432917,0.140157052,0.133339648,0.273923871,0.426172708,0.251456746,0.26830879,0.037963259,0.202405498,0.186871674,0.092286501,0
0.33314402,0.20121745,0.316495059,0.048898782,0.131809145,0.037189933,0.106197097,0.203826482,0.24831021,0.194296375,0.229692714,0.212837615,0.05,0.28233677,0.112556673,0.079102715,0
0.188792655,0.253297261,0.193075807,0.221579194,0.179572565,0.052833605,0.232926539,0.334911915,0.157595162,0.395788913,0.19786842,0.448590108,0.381709265,0.534364261,0.192193968,0.264200446,0
0.486961049,0.531281704,0.474120655,0.282099344,0.285089463,0.144305631,0.217425298,0.32998674,0.442902882,0.624733475,0.4103292,0.478306808,0.402236422,0.597594502,0.184309087,0.160041978,1
0.321785224,0.205613798,0.308064405,0.024718838,0.049388668,0.088647474,0.160417446,0.107160447,0.26111704,0.146055437,0.236515763,0.237931718,0.028091054,0.113814433,0.057953873,0.085661813,0
0.169861328,0.291173487,0.159145878,0.046696345,0.055218688,0.025457179,0.306183499,0.210456526,0.107079331,0.300906183,0.094327407,0.176781351,0.031837061,0.076357388,0.223536369,0.080808081,0
0.522930569,0.24146094,0.509363555,0.255388941,0.31083499,0.067753033,0.081721454,0.1847509,0.442902882,0.26652452,0.412819364,0.364062603,0.342651757,0.527491409,0.251724818,0.178473042,1
0.237067538,0.513358133,0.233708797,0.127483599,0.212425447,0.054608003,0.224598022,0.315400644,0.17965137,0.48880597,0.169679765,0.395760417,0.128514377,0.413058419,0.203824167,0.180178407,0
0.509678641,0.619546838,0.50798148,0.397844424,0.412176938,0.10074235,0.102015841,0.210267096,0.483813589,0.706823028,0.473081329,0.455193819,0.511102236,0.676975945,0.27735068,0.234225371,1
0.370060107,0.268853568,0.359961302,0.095337395,0.112326044,0.03943509,0.104803345,0.130649744,0.302383493,0.285714286,0.276358384,0.339628871,0.164536741,0.285498282,0.401143308,0.116817526,0
0.357281461,0.325667907,0.348697395,0.20658388,0.145377734,0.051421329,0.082741272,0.167607501,0.297758805,0.43630064,0.287315105,0.249158027,0.301837061,0.329690722,0.178592549,0.128492719,0
0.668228501,0.365573216,0.651717228,0.368322399,0.574055666,0.200181061,0.127613285,0.277704111,0.631447883,0.534381663,0.5866328,0.433401572,0.351357827,0.783505155,0.138576779,0.126000262,1
0.23138814,0.400067636,0.228318706,0.205646673,0.118588469,0.052326634,0.174762892,0.294184505,0.172892209,0.430703625,0.164848847,0.154526844,0.257028754,0.300687285,0.145870294,0.291748655,0
0.596762743,0.51707812,0.579849354,0.387769447,0.450447316,0.128879232,0.346296359,0.283955295,0.480611882,0.504797441,0.445191494,0.539060952,0.317651757,0.503780069,0.143504829,0.038501902,1
0.237540821,0.62631045,0.227904084,0.095009372,0.09666998,0.028861126,0.191079988,0.17363137,0.183564568,0.689232409,0.172618158,0.327742191,0.144648562,0.244536082,0.17386162,0.176439722,0
0.357281461,0.144403111,0.34600235,0.161551078,0.322813121,0.070432736,0.150253255,0.215192271,0.27997154,0.130863539,0.262413467,0.419533778,0.109664537,0.367353952,0.205204021,0.151252788,0
0.266884377,0.251606358,0.254509018,0.069493908,0.112922465,0.020894441,0.073936839,0.130479257,0.228032729,0.269989339,0.205239305,0.3389685,0.15071885,0.338522337,0.336093042,0.11976912,0
0.302853897,0.710517416,0.294036349,0.066049672,0.16222664,0.083034583,0.140327022,0.172911536,0.253290644,0.788646055,0.230489566,0.30396883,0.055934505,0.266769759,0.124383994,0.142398006,0
0.220029344,0.662157592,0.214774376,0.167760075,0.100248509,0.073148651,0.276982697,0.174559576,0.184631804,0.71401919,0.177449076,0.458495675,0.233466454,0.234879725,0.260003942,0.112554113,0
0.294808084,0.525532634,0.278557114,0.064948454,0.1027833,0.035089625,0.137845464,0.122201174,0.228388474,0.591950959,0.203595797,0.381232253,0.111022364,0.206357388,0.173270254,0.084218811,0
0.284869137,0.521474467,0.268260659,0.028256795,0.087574553,0.054535578,0.147567733,0.120022732,0.228032729,0.529317697,0.202450321,0.334345902,0.035638978,0.20347079,0.146067416,0.051620097,0
0.13128875,0.625295908,0.123626563,0.036105904,0.051838966,0.024117328,0.165720502,0.11562796,0.097474208,0.663646055,0.087753374,0.263025821,0.057428115,0.167216495,0.149024246,0.111963794,0
0.477968669,0.589786946,0.465828208,0.235941893,0.319632207,0.296070976,0.23887548,0.276188672,0.534685165,0.598880597,0.506449524,0.586607674,0.210782748,0.534364261,0.284841317,0.233241506,1
0.967343462,0.560027054,0.988943404,0.851686973,0.839463221,0.881948217,0.201822076,0.492138663,1,0.515724947,1,0.426137489,0.545766773,0.902061856,0.212103292,0.126131444,1
0.35112878,0.584376057,0.33487665,0.081443299,0.086332008,0.043454644,0.123839956,0.120666793,0.265741729,0.531982942,0.248966582,0.201611306,0.117571885,0.191168385,0.153755174,0.062967336,0
0.218609494,0.292526209,0.207933108,0.07888941,0.08832008,0.025384755,0.16983377,0.142015533,0.172180719,0.319829424,0.160715175,0.416231922,0.1485623,0.284810997,0.32426572,0.154729109,0
0.292914951,0.287791681,0.279800981,0.113847235,0.142644135,0.032880681,0.144678247,0.160314453,0.247954465,0.316364606,0.222570845,0.376609655,0.149840256,0.359106529,0.132071752,0.093204775,0
0.296227933,0.352384173,0.297698846,0.236644799,0.140805169,0.061379685,0.10932454,0.259139989,0.26716471,0.359275053,0.321679367,0.323119593,0.523642173,0.466323024,0.252316184,0.458218549,0
0.291495102,0.373013189,0.291548614,0.254217432,0.17445328,0.073764259,0.189754224,0.23754499,0.244397012,0.358208955,0.251456746,0.422175262,0.359744409,0.405841924,0.196727774,0.175127902,0
0.127171187,0.283733514,0.119342133,0.034653233,0.028672962,0.08332428,0.315021926,0.07452169,0.114549982,0.335820896,0.103092784,0.446608994,0.051190096,0.085910653,0.294106052,0.155516201,0
0.502579393,0.460601961,0.519729113,0.500468604,0.498011928,0.295998552,0.171771425,0.437772305,0.485236571,0.449093817,0.464116739,0.32708182,0.412539936,0.685910653,0.145081806,0.441820805,1
0.21955606,0.286438958,0.225209039,0.238987816,0.276540755,0.10812964,0.437740082,0.348740292,0.193169691,0.356609808,0.187907764,0.705474477,0.254472843,0.486597938,0.21584861,0.247015611,0
0.127123858,0.296922557,0.122313593,0.069072165,0.075248509,0.096360674,0.196756977,0.187213487,0.114194237,0.362473348,0.101947308,0.34491184,0.101996805,0.225429553,0.317169328,0.198084744,0
0.239433953,0.623266824,0.228456914,0.055459231,0.118141153,0.179105559,0.19730088,0.224095473,0.201707577,0.567963753,0.183425469,0.217460213,0.044121406,0.190618557,0.165385374,0.074445756,0
0.375739505,0.176530267,0.363900214,0.129779756,0.160089463,0.048198443,0.052962573,0.159102103,0.32906439,0.165245203,0.306738383,0.23330912,0.251677316,0.394158076,0.221368027,0.181621409,0
0.250319466,0.685153872,0.232395826,0,0,0.12094876,0.191249958,0,0.196371398,0.693763326,0.172667962,0.152215545,0,0,0.166370984,0.081267218,0
0.184533106,0.199864728,0.183954115,0.119845361,0.078081511,0.013289879,0.093857293,0.12674749,0.14265386,0.195362473,0.151252552,0.409628211,0.268769968,0.273745704,0.200275971,0.347369802,0
0.276823323,0.203584714,0.270195564,0.136715089,0.152982107,0.013905486,0.107420879,0.158363326,0.219139096,0.195362473,0.213207829,0.405665984,0.277635783,0.336185567,0.284052829,0.15072806,0
0.341663117,0.365911397,0.335982309,0.118626992,0.151988072,0.085569437,0.081381514,0.255730252,0.303094984,0.406183369,0.307236416,0.291421779,0.200638978,0.460137457,0.191011236,0.154401154,0
0.327464622,0.233682787,0.312210628,0.052108716,0.066550696,0.01593337,0.054220349,0.091532487,0.256492351,0.260660981,0.252950844,0.149706135,0.110543131,0.213814433,0.219593929,0.143906598,0
0.213403379,0.165032127,0.208693249,0.124367385,0.097862823,0.033279015,0.110276371,0.152263686,0.159018143,0.263326226,0.157527765,0.422835634,0.207348243,0.255360825,0.271239897,0.241112423,0
0.438686166,0.331416977,0.456153687,0.523898782,0.45695825,0.073583198,0.254410715,0.419587043,0.336535041,0.293976546,0.357039693,0.439344912,0.47100639,0.609965636,0.345554898,0.23822642,1
0.245113351,0.28136625,0.23840785,0.068322399,0.075894632,0.039072968,0.108712649,0.097764728,0.1924582,0.422441365,0.19134419,0.327742191,0.129392971,0.195532646,0.165779618,0.145939919,0
0.327464622,0.322286101,0.310552139,0.070173383,0.102882704,0.07970306,0.067681953,0.11886721,0.301672003,0.383795309,0.268887893,0.232648749,0.133626198,0.280068729,0.155923517,0.137675456,0
0.307113446,0.147108556,0.300808514,0.13556701,0.261729622,0.017128372,0.093041439,0.166527751,0.245464248,0.167910448,0.221773993,0.44991085,0.147603834,0.458762887,0.327616795,0.250688705,0
0.317998959,0.268177207,0.303849077,0.10656045,0.157057654,0.04765526,0.05207873,0.174900549,0.250088936,0.306769723,0.225957468,0.321798851,0.13913738,0.311924399,0.187857284,0.095500459,0
0.414075441,0.053094352,0.407781079,0.279053421,0.308697813,0.018649285,0.146887854,0.202121614,0.32301672,0.058102345,0.309228547,0.547645777,0.319808307,0.498969072,0.195545042,0.175587039,0
0.258838563,0.226580994,0.269919149,0.361761949,0.240854871,0.101611443,0.187680593,0.51543853,0.208110993,0.240138593,0.236117337,0.305949944,0.391054313,0.461168385,0.328405283,0.317197954,0
0.362487576,0.24146094,0.34842098,0.121649485,0.138717694,0.03943509,0.061936975,0.116385679,0.303450729,0.357675906,0.276856417,0.284157697,0.194648562,0.269003436,0.175438596,0.071625344,0
0.589663496,0.308082516,0.582613503,0.528584817,0.593439364,0.164548253,0.121528368,0.222769464,0.570259694,0.489605544,0.515414114,0.529815756,0.474121406,0.70790378,0.335304554,0.229896366,1
0.222395759,0.21846466,0.219058807,0.100257732,0.155666004,0.094079305,0.247645919,0.221064596,0.191746709,0.255063966,0.18008865,0.53774021,0.119009585,0.337285223,0.244234181,0.165289256,0
0.459510625,0.354751437,0.437495681,0.08549672,0.114662028,0.049176172,0.032430227,0.100340974,0.400213447,0.387526652,0.382937397,0.196328337,0.19784345,0.30024055,0.613443722,0.138987275,1
0.2493729,0.430503889,0.237647709,0.040159325,0.062673956,0.040702517,0.11500153,0.086209509,0.221985059,0.532249467,0.210817272,0.359440005,0.098242812,0.217697595,0.302582298,0.177030041,0
0.514411472,0.119039567,0.489323475,0.104147142,0.207654076,0.134673185,0.090287929,0.140878954,0.422981145,0.170575693,0.381941332,0.181271875,0.08370607,0.286632302,0.0429726,0.024071888,0
0.521984003,0.366925938,0.51558289,0.274133083,0.385785288,0.232953105,0.213617976,0.312180337,0.483813589,0.374200426,0.463120673,0.394439675,0.203194888,0.511683849,0.332347723,0.139118457,1
0.259311846,0.105512344,0.242139451,0.016806467,0.057107356,0.078254572,0.294965496,0.14955484,0.187122021,0.115671642,0.163504159,0.153338176,0.013370607,0.09209622,0.140942243,0.099960645,0
0.292441668,0.366249577,0.278280699,0.042174321,0.062425447,0.076842296,0.206989156,0.10539875,0.233724653,0.438166311,0.223517107,0.26830879,0.061485623,0.144158076,0.221170905,0.126262626,0
0.373373089,0.355089618,0.361619791,0.159887535,0.246073559,0.043744342,0.125845599,0.224095473,0.287442191,0.43869936,0.266397729,0.33302516,0.135782748,0.349484536,0.158486103,0.071822117,0
0.268304226,0.286100778,0.268813489,0.187839738,0.252186879,0.043780554,0.135669851,0.19549157,0.22945571,0.269989339,0.223517107,0.542362808,0.286102236,0.483505155,0.328208161,0.316542044,0
0.259785129,0.257017247,0.253334255,0.084559513,0.117743539,0.015100489,0.070809396,0.134419398,0.218071861,0.328358209,0.211215698,0.372647428,0.161980831,0.36185567,0.289769367,0.141479732,0
0.544701595,0.26411904,0.53562297,0.349343955,0.456411531,0.246532682,0.212836115,0.297973101,0.527214514,0.289445629,0.478061656,0.462457901,0.282188498,0.571477663,0.186280308,0.258494031,1
0.64409106,0.389922218,0.649644116,0.512652296,0.557157058,0.173420243,0.16837203,0.280166698,0.566702241,0.499466951,0.561731162,0.4967972,0.413658147,0.726116838,0.180366647,0.229240457,1
0.381418903,0.237740954,0.379655863,0.180904405,0.30526839,0.09433279,0.081925417,0.190187536,0.314123088,0.224147122,0.29528363,0.279535099,0.148242812,0.349828179,0.120638675,0.199724518,0
0.323678357,0.49983091,0.33542948,0.317947516,0.335934394,0.131667572,0.270829792,0.306118583,0.287442191,0.557569296,0.276856417,0.714719672,0.270047923,0.522680412,0.411196531,0.414928506,1
0.263098112,0.223537369,0.258862553,0.138894096,0.162972167,0.052942242,0.271577659,0.219928017,0.200640342,0.25,0.180586683,0.573400251,0.150878594,0.289037801,0.313424009,0.133412043,0
0.762411851,0.342238755,0.748462442,0.392689784,0.498508946,0.42712294,0.137335554,0.408410684,0.813233725,0.315831557,0.80228099,0.321798851,0.303035144,0.778006873,0.264734871,0.116292798,1
0.10823986,0.106865066,0.122313593,0.227975633,0.261033797,0.107224335,0.274331169,0.414472438,0.083600142,0.116204691,0.092833308,0.786039754,0.167651757,0.352233677,0.290360733,0.460186278,0
0.127549813,0.115995942,0.140487872,0.278350515,0.349801193,0.05898968,0.681816637,0.274673234,0.094983991,0.160447761,0.094925046,0.854718352,0.232667732,0.369415808,0.25290755,0.53364817,0
0.24795305,0.349340548,0.24656209,0.191541706,0.107654076,0.025203694,0.154978414,0.18742186,0.186054785,0.323827292,0.172916978,0.45585419,0.282348243,0.277938144,0.225507589,0.218745901,0
0.193052203,0.250591816,0.189758828,0.095196813,0.212127237,0.024044903,0.370772003,0.243417314,0.133760228,0.232409382,0.127845012,0.627550683,0.100319489,0.326941581,0.239503253,0.40508986,0
0.441052582,0.202570172,0.420910787,0.129475164,0.226789264,0.034474018,0.193119625,0.271074067,0.334044824,0.152985075,0.295781662,0.424156376,0.155511182,0.466323024,0.144884684,0.113210022,0
0.401296796,0.481569158,0.414691452,0.475632615,0.423459245,0.080246243,0.266002652,0.386626255,0.326574173,0.647921109,0.335126251,0.673776662,0.472124601,0.743298969,0.285432683,0.338842975,1
0.225235458,0.168413933,0.224725313,0.157591378,0.131163022,0.029295673,0.179114118,0.289448759,0.160796869,0.148720682,0.153593306,0.238592089,0.21485623,0.362886598,0.204809777,0.286960514,0
0.37053339,0.168752114,0.351530648,0.080037488,0.126292247,0.038638421,0.169799776,0.200037886,0.27321238,0.148187633,0.255441008,0.282176583,0.087939297,0.273367698,0.151586832,0.041847042,0
0.303800464,0.365573216,0.309930205,0.338566073,0.406163022,0.10106826,0.125811606,0.252699375,0.301672003,0.470149254,0.313212809,0.569438024,0.407827476,0.704810997,0.398186477,0.366391185,1
0.359647877,0.133581332,0.34897381,0.192642924,0.216153082,0.110447221,0.110140395,0.163818905,0.314123088,0.1391258,0.289307236,0.337647758,0.199041534,0.315670103,0.209146462,0.101272465,0
0.381892186,0.316537031,0.369497616,0.175398313,0.215457256,0.099402499,0.110106401,0.178499716,0.343294201,0.42750533,0.315702973,0.352836294,0.228913738,0.384879725,0.141336487,0.095106913,1
0.206304132,0.300980724,0.20019349,0.100796626,0.128926441,0.047619048,0.233334466,0.209698807,0.16150836,0.293443497,0.143134618,0.509344251,0.12971246,0.293539519,0.294697418,0.083890857,0
0.536182498,0.3676023,0.532167784,0.367619494,0.46973161,0.15694369,0.151714995,0.198143588,0.495553184,0.37793177,0.45714428,0.515287592,0.300239617,0.518900344,0.297457126,0.154729109,1
0.610961238,0.356780521,0.599198397,0.330599813,0.468737575,0.143545175,0.114763572,0.223148324,0.562077552,0.352078891,0.548284277,0.465759757,0.334265176,0.554295533,0.193968066,0.23822642,1
0.279189739,0.287791681,0.280975745,0.113050609,0.263568588,0.119898606,0.121018459,0.235650691,0.253290644,0.329157783,0.243538025,0.491514231,0.099520767,0.376632302,0.200473093,0.222287813,0
0.273037058,0.236388231,0.267569622,0.090909091,0.148856859,0.098460981,0.197028929,0.174256488,0.231945927,0.259061834,0.215249763,0.504061282,0.113658147,0.276460481,0.29686576,0.200249246,0
0.109517724,0.141697667,0.111740723,0.078069353,0.120328032,0.087742169,0.467314818,0.29929911,0.093916756,0.155117271,0.086807112,0.751700456,0.079840256,0.249553265,0.417110191,0.22812541,0
0.835297458,0.40209672,0.841061433,0.541237113,0.73111332,0.318667391,0.111364177,0.302519417,0.782283885,0.39738806,0.773395089,0.416231922,0.372044728,0.850515464,0.313818253,0.273317591,1
0.202517866,0.342238755,0.190104347,0.011872071,0.028151093,0.008292595,0.084542951,0.07700322,0.142298115,0.384061834,0.129339111,0.261705078,0.020231629,0.097319588,0.195545042,0.138331366,0
0.318472242,0.303347988,0.310552139,0.126171509,0.188021869,0.075176534,0.170853588,0.256109112,0.255425116,0.362739872,0.244135664,0.471042726,0.154552716,0.441237113,0.253104672,0.231339368,0
0.135642955,0.201893811,0.132748255,0.054592315,0.120079523,0.050081477,0.238603529,0.128831218,0.11775169,0.292377399,0.119079635,0.467080499,0.067364217,0.224329897,0.184703331,0.243014561,0
0.075252023,0.114643219,0.0742174,0.060098407,0.075049702,0.005504255,0.210218581,0.138662625,0.054891498,0.171375267,0.064196424,0.61368289,0.140095847,0.292508591,0.279519022,0.3270366,0
0.306640163,0.305715252,0.301637758,0.098430178,0.15666004,0.031975376,0.091783663,0.139590832,0.263963002,0.35021322,0.256437074,0.602456581,0.211980831,0.490378007,0.384979302,0.207333071,0
0.253632448,0.086574231,0.242899592,0.069306467,0.131560636,0.001846822,0.066900092,0.108732715,0.202063323,0.193230277,0.183325863,0.383213366,0.143051118,0.367697595,0.304553519,0.136953955,0
0.329357755,0.117010484,0.321470527,0.236644799,0.328777336,0.157378236,0.283067614,0.540443266,0.237993597,0.089552239,0.219682255,0.450571221,0.124520767,0.348797251,0.117287601,0.114718615,0
0.240853803,0.126141359,0.235229079,0.088589503,0.139065606,0.050624661,0.19084203,0.151278651,0.196371398,0.099946695,0.181831765,0.534438354,0.129552716,0.254054983,0.239700375,0.167125803,0
0.225708742,0.265471762,0.221822956,0.123758201,0.220675944,0.118377693,0.165686508,0.249289638,0.198150125,0.425373134,0.189800289,0.42085452,0.109105431,0.347079038,0.179972403,0.147776466,0
0.221922476,0.348664187,0.217123903,0.098406748,0.107206759,0.034474018,0.120270592,0.100359917,0.192813945,0.44749467,0.182230191,0.553589117,0.22028754,0.279037801,0.323477232,0.226026499,0
0.317052392,0.22387555,0.303849077,0.041049672,0.093439364,0.033749774,0.071897202,0.096173518,0.281750267,0.218017058,0.254942975,0.364722974,0.096325879,0.299106529,0.244628425,0.14941624,0
0.638411662,0.370645925,0.628221961,0.356841612,0.504473161,0.261488322,0.109630486,0.321841258,0.544290288,0.403251599,0.505951492,0.254440996,0.246964856,0.554295533,0.326236941,0.05785124,1
0.188319371,0.267500845,0.186580057,0.123313027,0.138568588,0.014195184,0.264744875,0.254972533,0.131270011,0.38619403,0.129588127,0.473023839,0.16956869,0.338865979,0.142716341,0.181949364,0
0.642197927,0.377071356,0.649644116,0.488519213,0.657057654,0.212601847,0.097392664,0.269179769,0.582355034,0.358742004,0.546790179,0.367364459,0.354073482,0.73814433,0.298048492,0.135445363,1
0.344976099,0.434223876,0.345380416,0.342783505,0.305119284,0.03302553,0.149573376,0.241712446,0.261828531,0.593017058,0.26838986,0.441326025,0.338178914,0.468041237,0.223339247,0.186737505,1
0.222869043,0.498140007,0.225139935,0.105787254,0.225198807,0.066702879,0.379610429,0.334533056,0.17965137,0.537579957,0.177847502,0.697550023,0.111421725,0.449484536,0.244037059,0.292929293,0
0.035401581,0.533648969,0.028954461,0,0,0.096396886,0.372131761,0,0.040803984,0.503731343,0.033667015,0.359440005,0,0,0.294303174,0.290830382,0
0.033603105,0.531958066,0.031442195,0.216776007,0.067793241,0.039145392,0.467654757,0.258382269,0.026609747,0.529584222,0.020319737,0.583966189,0.27100639,0.171821306,0.241474473,0.338187065,0
0.215769795,0.159959418,0.213254094,0.15784911,0.128926441,0.060438168,0.354794847,0.283008145,0.154037709,0.204157783,0.141291897,0.418213036,0.143530351,0.237731959,0.150601222,0.172504263,0
0.354441763,0.516739939,0.359477576,0.236410497,0.19333996,0.051674814,0.184417174,0.220117446,0.294912842,0.525319829,0.314208875,0.41491118,0.322683706,0.414089347,0.319731914,0.309982946,0
0.367220408,0.531281704,0.351807062,0.096180881,0.150447316,0.069382582,0.104089472,0.240386437,0.305229456,0.540245203,0.283828876,0.230007264,0.128674121,0.37628866,0.228070175,0.095238095,0
0.294808084,0.62056138,0.283947205,0.069985942,0.16277336,0.044758284,0.110820274,0.172703163,0.229099964,0.670309168,0.209522387,0.237931718,0.084824281,0.27347079,0.178986793,0.061589925,0
0.326044773,0.371660467,0.317738926,0.086410497,0.117743539,0.058120587,0.155862257,0.171642357,0.253290644,0.339285714,0.242840779,0.364722974,0.109984026,0.235223368,0.134831461,0.195985832,0
0.314212693,0.457220156,0.299910165,0.06968135,0.121421471,0.084917617,0.141244858,0.171699185,0.263963002,0.454957356,0.234922058,0.33302516,0.083785942,0.24652921,0.212300414,0.095041322,0
0.158029249,0.224551911,0.148711216,0.02371134,0.027311133,0.035813869,0.182649488,0.104091684,0.118107435,0.259861407,0.103142587,0.378590768,0.035015974,0.081821306,0.219988173,0.124294897,0
0.15518955,0.232330064,0.152442817,0.102108716,0.121172962,0.001050154,0.290886222,0.207804508,0.103166133,0.267057569,0.102943374,0.494816087,0.142412141,0.286357388,0.221959393,0.260724124,0
0.127881111,0.325667907,0.119273029,0.054756326,0.04778827,0.066702879,0.194683346,0.182136768,0.106723586,0.361673774,0.093082325,0.321798851,0.074680511,0.132164948,0.194559432,0.158467795,0
0.181693407,0.490361853,0.173450349,0.036269916,0.04055666,0.147782003,0.222660366,0.112085622,0.181430096,0.517857143,0.166791175,0.325100707,0.049472843,0.112164948,0.294500296,0.139184048,0
0.18358654,0.398038553,0.170824407,0,0,0.074162593,0.267396403,0,0.132692992,0.339818763,0.117884357,0.191045367,0,0,0.176029963,0.07136298,0
0.196365185,0.430503889,0.191417317,0.113027179,0.112176938,0.061017563,0.060577217,0.193976132,0.145499822,0.432835821,0.136411176,0.247837285,0.124920128,0.220378007,0.316183718,0.165813984,0
0.273983624,0.66689212,0.25955359,0.046790066,0.074502982,0.046858591,0.242104905,0.176264444,0.2113127,0.6391258,0.187708551,0.34491184,0.069113419,0.223298969,0.16597674,0.064279155,0
0.1113162,0.41359486,0.105175869,0.093626992,0.063717694,0.068730762,0.313662168,0.242849024,0.068125222,0.34728145,0.06200508,0.258403223,0.063841853,0.088109966,0.171496156,0.123901351,0
0.279189739,0.64964491,0.267500518,0.145149953,0.116451292,0.036248416,0.227725465,0.14434552,0.212024191,0.632196162,0.191393994,0.340289243,0.194808307,0.223127148,0.159077469,0.113997114,0
0.156609399,0.605343253,0.15119895,0.140557638,0.136083499,0.039254029,0.351395452,0.326008714,0.103521878,0.610074627,0.095423079,0.44396751,0.159744409,0.313642612,0.130297654,0.182277319,0
0.150456718,0.334122421,0.1447032,0.011773664,0.055467197,0.048017382,0.380630248,0.134154196,0.096762718,0.289445629,0.087006325,0.365383345,0.008027157,0.076701031,0.137394047,0.081201627,0
0.115575749,0.614474129,0.106903462,0,0,0.154263987,0.335758235,0,0.091070793,0.592217484,0.080133473,0.238592089,0,0,0.179381037,0.096090778,0
0.36012116,0.438620223,0.363485592,0.241096532,0.185685885,0.0412457,0.085970697,0.304224285,0.268587691,0.406449893,0.276358384,0.207554646,0.292492013,0.379725086,0.136605559,0.163977437,0
0.214349946,0.480892797,0.212355746,0.26054358,0.204025845,0.046098135,0.220518748,0.240007577,0.161864105,0.670042644,0.158723044,0.387175593,0.289936102,0.331718213,0.107825744,0.211727666,0
0.33456387,0.589786946,0.328864626,0.104545455,0.213916501,0.091616875,0.18842846,0.308012881,0.262184276,0.56369936,0.247970516,0.349534438,0.105910543,0.360137457,0.135028583,0.184769776,0
0.199678167,0.664863037,0.185750812,0,0,0.073365924,0.199918415,0,0.141942369,0.700426439,0.123412521,0.141979793,0,0,0.000197122,0.026301981,0
0.389938,0.70713561,0.411927303,0.597469541,0.468638171,0.053847547,0.09899038,0.304603145,0.34115973,0.820095949,0.389909856,0.465759757,0.934504792,0.809621993,0.497535975,0.563164109,1
0.659709404,0.520121745,0.685578053,0.743673852,0.732604374,0.308057215,0.159295645,0.497063838,0.581999289,0.463486141,0.640918372,0.459156046,0.527076677,0.873539519,0.268874433,0.286566968,1
0.689999527,0.428812986,0.67866768,0.571462043,0.690357853,0.385478906,0.291906041,0.464860769,0.623265742,0.38326226,0.576174112,0.461137159,0.328035144,0.761512027,0.097575399,0.10566706,1
0.622320034,0.626986811,0.604035658,0.337394564,0.486630219,0.236827811,0.137879457,0.317863232,0.560654571,0.699093817,0.520892475,0.300006604,0.256789137,0.559450172,0.198501873,0.074314574,1
0.455251077,0.621237741,0.445788128,0.216752577,0.263518887,0.12489589,0.142434647,0.294942224,0.393098541,0.58901919,0.379949201,0.282176583,0.271805112,0.487285223,0.128720678,0.151908697,1
